train/timesteps,train/iteration,rollout/win_vs_snapshot,rollout/mean_episode_reward,rollout/mean_race_completion,rollout/finish_rate,rollout/mean_speed,rollout/best_race_position,train/actor_loss,train/critic_loss,train/entropy,selfplay/pool_size,win_rate_roll,reward_roll,completion_roll
880176,44,0,-5.948645858049528,1.3297703266143799,0,3.872372856983587,2,-0.031028909841552377,0.0030857846431899816,2.833824634552002,1,0.6,-6.644512331569308,1.2872020319104194
900180,45,1,-9.059014390707246,1.3865966200828552,0,4.911711203277924,1,-0.02995876083150506,0.003316649701446295,2.8341720700263977,1,0.65,-7.033910231578474,1.3049274519085885
920184,46,1,-9.341233901262322,1.3375027179718018,0,4.47263174935755,1,-0.027184914564713836,0.0020515734795480967,2.7883753776550293,1,0.7,-7.343319718897471,1.31974805444479
940188,47,1,-8.98239460825921,1.3876705765724182,0,5.6117204923159765,1,-0.03330501657910645,0.0020209866925142705,2.9127659499645233,1,0.75,-7.756488176071771,1.3358068630099296
960192,48,1,-8.70640848517434,1.3641178011894226,0,4.717768550831049,1,-0.03294509509578347,0.002284187183249742,2.89353010058403,1,0.8,-7.946124385023237,1.345867121219635
980196,49,0,-6.988451759099963,1.3805591464042664,0,4.467800984383455,2,-0.030417144182138145,0.003224534564651549,2.7284222841262817,1,0.75,-7.971365756917119,1.3491738468408585
1000200,50,0,-7.854083580255583,1.3829327821731567,0,5.449271609694661,2,-0.03280824841931462,0.0020014495676150545,2.851919859647751,1,0.7,-8.084445993542797,1.3526852995157241
1020204,51,0,-3.943606489896771,1.3499282002449036,0,3.7527018650624,3,-0.03432902484200895,0.0015642498910892755,2.763655364513397,2,0.7,-8.067148579979062,1.35678728222847
1040208,52,0,-4.729598538637188,1.4324297904968262,0,4.2843402303688,1,-0.03353931684978306,0.002845984243322164,2.8350548148155212,2,0.65,-7.832445780611147,1.3621553421020507
1060212,53,1,-9.105376350164658,1.3899242281913757,0,7.623840195560946,1,-0.02780484431423247,0.005685568234184757,2.686635047197342,2,0.65,-7.839271369767299,1.3625227242708207
1080216,54,0,-4.903302787065302,1.2163889408111572,0,16.15157136039892,2,-0.02397290407679975,0.009752326470334083,2.1980152130126953,2,0.6,-7.618482758927435,1.3568754464387893
1100220,55,1,-8.266065095663189,1.5564364790916443,0,7.885718761578174,1,-0.02924964064732194,0.003847896499792114,2.6179918944835663,2,0.6,-7.6656875047923,1.3699044972658156
1120224,56,1,-9.058220233678933,1.3999554514884949,0,5.351928132788461,1,-0.03119801706634462,0.002796829503495246,2.7652534544467926,2,0.6,-7.66621362924584,1.3702192723751068
1140228,57,0,-4.5048575570585605,1.3949779868125916,0,6.608584939847731,2,-0.026740726782009006,0.004111470363568515,2.6227413415908813,2,0.55,-7.4185748782873855,1.3740620225667954
1160232,58,0,-1.4276136500836718,1.38152676820755,0,5.023083916417056,3,-0.02911297115497291,0.0021131007524672896,2.7537597715854645,2,0.5,-7.185641779542044,1.3753836423158645
1180236,59,0,-0.406092508077619,1.3452309966087341,0,6.0281788630058815,3,-0.029001875780522823,0.003201912419172004,2.525109201669693,2,0.45,-6.770481604433144,1.3758856773376464
1200240,60,0,-3.8471879794598665,1.369511902332306,0,4.211740805924754,2,-0.026180821587331593,0.002368133165873587,2.67162948846817,2,0.45,-6.635357160043805,1.372468066215515
1220244,61,1,-9.113813371420026,1.383586823940277,0,5.586701599226349,1,-0.031277281465008855,0.0020112960919504985,2.7105557024478912,2,0.5,-6.702457007217497,1.372293096780777
1240248,62,1,-5.545710174798835,1.3779574632644653,0,11.005679404558933,1,-0.02607089001685381,0.007884312770329416,2.2527131140232086,2,0.5,-6.530748869037707,1.3712197244167328
1260252,63,1,-9.118152124643672,1.3789690732955933,0,4.498341084427161,1,-0.03217465942725539,0.0029130306211300194,2.601850390434265,2,0.5,-6.5424914721728245,1.377298703789711
1280256,64,0,-4.124376495599896,1.382924199104309,0,5.641377078380765,2,-0.026627324987202883,0.00669424794614315,2.40361151099205,2,0.5,-6.451278004050343,1.3799563974142075
1300260,65,1,-7.990964741945591,1.388256549835205,0,5.954082189797744,1,-0.028774539940059185,0.0018602923810249195,2.5681534111499786,2,0.5,-6.39787552161226,1.380039393901825
1320264,66,1,-7.834027585745034,1.3825439810752869,0,6.58961975233267,1,-0.027173507027328014,0.004635914490791038,2.4374053478240967,2,0.5,-6.322515205836395,1.3822914570569993
1340268,67,0,-6.366178804159312,1.3665637373924255,0,17.351941984576733,1,-0.026945709134452045,0.00665340491104871,2.2073247134685516,2,0.45,-6.191704415631401,1.3812361150979995
1360272,68,1,-9.093696099519903,1.3924102783203125,0,5.275113739360911,1,-0.029841337236575782,0.00222947055590339,2.6450417041778564,2,0.45,-6.211068796348679,1.3826507389545442
1380276,69,1,-8.476713697195198,1.4204067587852478,0,7.1994627803613085,1,-0.024753699777647853,0.0025853296683635563,2.389736145734787,2,0.5,-6.285481893253441,1.384643119573593
1400280,70,1,-9.462535776853503,1.2778423428535461,0,16.81241405939368,1,-0.027780833886936307,0.003636237350292504,2.247255265712738,2,0.55,-6.365904503083336,1.3793885976076126
1420284,71,1,-8.986917769193902,1.3798659443855286,0,5.570733071166455,1,-0.03062843019142747,0.0026909405132755637,2.6100238263607025,2,0.6,-6.618070067048192,1.380885484814644
1440288,72,1,-7.821136137247264,1.3799222707748413,0,4.773977814818067,1,-0.03029009117744863,0.0020471843308769166,2.6341018974781036,2,0.65,-6.772646946978696,1.3782601088285447
1460292,73,1,-8.401360421419286,1.3681774139404297,0,4.685930989914084,1,-0.02891705883666873,0.002380607678787783,2.587450325489044,2,0.65,-6.737446150541428,1.3771727681159973
1480296,74,1,-9.181554905653364,1.3506885170936584,0,7.347440604518923,1,-0.027633688878268003,0.0022543446393683553,2.3671061396598816,2,0.7,-6.951358756470832,1.3838877469301223
1500300,75,1,-8.200867865324016,1.3717759251594543,0,8.343256008353986,1,-0.028276150580495596,0.001849796564783901,2.568702220916748,2,0.7,-6.948098894953873,1.3746547192335128
1520304,76,0,-3.123634437799569,1.3722726106643677,0,6.7349591468955285,3,-0.030967148952186108,0.00489586140611209,2.663368582725525,2,0.65,-6.651369605159904,1.3732705771923066
1540308,77,1,-9.304990832090732,1.3410013318061829,0,5.131553537535698,1,-0.026399488793686032,0.0021382065751822665,2.5021703839302063,2,0.7,-6.891376268911513,1.370571744441986
1560312,78,1,-9.028678930521274,1.4055637121200562,0,3.7823846301312765,1,-0.02809853875078261,0.0024143397895386443,2.5483939945697784,2,0.75,-7.271429532933394,1.3717735916376115
1580316,79,1,-9.044074587583559,1.40203458070755,0,4.686560844797896,1,-0.029034466249868274,0.0052565189835149795,2.5205705165863037,2,0.8,-7.703328636908689,1.374613770842552
1600320,80,1,-8.610060643911464,1.430337369441986,0,1.7583591806889562,1,-0.029814343433827162,0.0021150895190658048,2.615264415740967,2,0.85,-7.941472270131269,1.3776550441980362
1620324,81,1,-9.582139356375183,1.2912716269493103,0,3.3131431670001246,1,-0.027037831605412066,0.0027559138979995623,2.4237358272075653,2,0.85,-7.964888569379028,1.3730392843484878
1640328,82,1,-2.8230298311711595,1.3859435319900513,0,3.4091261140568303,1,-0.029498807387426496,0.001517797471024096,2.7445482313632965,2,0.85,-7.828754552197644,1.3734385877847672
1660332,83,1,-9.120790576696589,1.3769413828849792,0,9.712642719620991,1,-0.02452572376932949,0.0022328964696498588,2.2207288444042206,2,0.85,-7.8288864748002895,1.3733372032642364
1680336,84,1,-8.508058696508504,1.395687758922577,0,11.841589304793604,1,-0.029234403744339943,0.0016333736712113023,2.5808804035186768,2,0.9,-8.048070584845721,1.3739753812551498
1700340,85,1,-8.54971357464781,1.4284567832946777,0,2.5811951673735427,1,-0.02925656840670854,0.0020371830760268494,2.657364934682846,2,0.9,-8.076008026480832,1.3759853929281234
1720344,86,1,-8.926920866251127,1.41061532497406,0,4.8527524379743445,1,-0.028523931046947837,0.002131894216290675,2.6082985401153564,2,0.9,-8.130652690506135,1.3773889601230622
1740348,87,1,-8.694268110513736,1.434195876121521,0,2.705173572674306,1,-0.02958800713531673,0.0038648233166895807,2.6906582713127136,2,0.95,-8.247057155823857,1.380770567059517
1760352,88,0,-7.239041023969481,1.4169912934303284,0,5.457625310389789,2,-0.028829583898186684,0.0024145962961483747,2.686672806739807,2,0.9,-8.154324402046337,1.3819996178150178
1780356,89,1,-8.48152860140813,1.4642937779426575,0,3.1825124469381976,1,-0.026330110616981983,0.00625860202126205,2.6960964500904083,2,0.9,-8.154565147256983,1.3841939687728881
1800360,90,1,-8.119363529920832,1.4150767922401428,0,7.381561688352674,1,-0.027162750717252493,0.0021957571734674275,2.455664098262787,2,0.9,-8.087406534910349,1.391055691242218
1820364,91,1,-9.116842334509027,1.3138310313224792,0,16.827516940337233,1,-0.02542622364126146,0.0019703366851899773,2.196477383375168,2,0.9,-8.093902763176105,1.3877539455890655
1840368,92,0,-3.45985110831285,1.310079276561737,0,11.167054531084974,1,-0.027614655205979943,0.0070389653847087175,2.549185484647751,2,0.85,-7.875838511729384,1.3842617958784103
1860372,93,1,-7.3206623442174426,1.3946670293807983,0,12.882889217059818,1,-0.024911781423725188,0.004127283988054842,2.1813377737998962,2,0.85,-7.821803607869292,1.3855862766504288
1880376,94,0,-4.323261143445813,1.0930972695350647,0,2.0541185162252202,2,-0.018494536401703954,0.004231423925375566,2.000583440065384,2,0.8,-7.578888919758914,1.3727067142724991
1900380,95,0,-7.840904729604883,1.4340185523033142,0,6.1303955407570765,2,-0.030030283029191196,0.0023874982143752277,2.5464066565036774,2,0.75,-7.560890762972958,1.375818845629692
1920384,96,1,-8.386825330495824,1.4478344321250916,0,8.904899005895995,1,-0.02645692729856819,0.0022598841023864225,2.6199181377887726,2,0.8,-7.824050307607772,1.3795969367027283
1940388,97,0,-1.700785782098932,1.3151923418045044,0,3.135795090322998,3,-0.02617636974900961,0.0013334113027667627,2.759848713874817,2,0.75,-7.443840055108181,1.3783064872026443
1960392,98,1,-9.071810286283867,1.2928374409675598,0,6.649260971115284,1,-0.026729067787528038,0.0016308038320858032,2.4179145991802216,2,0.75,-7.4459966228963115,1.3726701736450195
1980396,99,1,-6.781932001352578,1.4058130979537964,0,6.16636271980251,1,-0.02992529491893947,0.001790600348613225,2.496914356946945,2,0.75,-7.332889493584761,1.3728590995073318
2000400,100,0,-4.5782240803243335,1.2854046821594238,0,2.55224792027264,1,-0.030408184975385666,0.0012313783809076995,2.7205918431282043,2,0.7,-7.131297665405405,1.3656124651432038
2020404,101,1,-8.802457944631989,1.3440079092979431,0,6.342755324197464,1,-0.028475059429183602,0.0019872050179401413,2.4554931223392487,3,0.7,-7.092313594818245,1.3682492792606353
2040408,102,1,-8.337043533563698,1.2957907915115356,0,12.441911610473452,1,-0.025607303949072957,0.0018230777786811814,2.4282481968402863,3,0.7,-7.3680142799378725,1.3637416422367097
2060412,103,1,-8.709255618333945,1.3806483745574951,0,8.117227573032217,1,-0.025603939313441515,0.0017973410576814786,2.5338548123836517,3,0.7,-7.34743753201974,1.3639269918203354
2080416,104,1,-8.660319767713725,1.344985544681549,0,11.495523418927416,1,-0.028290109243243933,0.0017351984861306846,2.507632702589035,3,0.7,-7.355050585580001,1.361391881108284
2100420,105,1,-8.488133102655535,1.4047728776931763,0,3.841654157172125,1,-0.02791955159045756,0.001616971130715683,2.643830567598343,3,0.7,-7.351971561980387,1.3602076858282088
2120424,106,0,-0.5470605151653463,1.2408373951911926,0,3.9856361783147642,3,-0.03163429838605225,0.00154565206321422,2.5822389721870422,3,0.65,-6.932978544426097,1.3517187893390656
2140428,107,0,0.400376373052733,1.1575747728347778,0,13.621568108728544,3,-0.02955904952250421,0.004000884742708877,2.430619090795517,3,0.6,-6.4782463202477745,1.3378877341747284
2160432,108,0,-0.47084689784049405,1.1833301186561584,0,5.869166394175851,3,-0.025280051864683628,0.0022938606125535443,2.3913285434246063,3,0.6,-6.139836613941325,1.32620467543602
2180436,109,0,0.5157030885219039,1.34919011592865,0,6.212167015018939,3,-0.02901856927201152,0.0019754917739192024,2.656655937433243,3,0.55,-5.689975029444824,1.3204494923353196
2200440,110,1,-8.623678821802525,1.2677637338638306,0,12.22146637370728,1,-0.02684315957594663,0.00686831733037252,2.283753603696823,3,0.55,-5.715190794038909,1.3130838394165039
2220444,111,0,-0.3052091872692786,1.3658576607704163,0,4.686875416602147,2,-0.02783260657452047,0.0016125522670336068,2.6758413910865784,3,0.5,-5.274609136676921,1.3156851708889008
2240448,112,0,-5.991911750555049,1.3889171481132507,0,4.152435477489101,3,-0.029606903670355678,0.0013134186956449412,2.6954571902751923,3,0.5,-5.401212168789031,1.3196270644664765
2260452,113,1,-7.770103245496875,1.4120288491249084,0,6.195585391766569,1,-0.02876676176674664,0.0026162541907979175,2.664924532175064,3,0.5,-5.423684213853003,1.320495155453682
2280456,114,0,-2.555149923086292,1.2760195136070251,0,10.20253108321553,1,-0.028288088971748948,0.001520182253443636,2.5033469200134277,3,0.5,-5.335278652835027,1.32964126765728
2300460,115,1,-8.720140234709058,1.3979714512825012,0,17.580269272245026,1,-0.02969131455756724,0.004939068036037497,2.372216582298279,3,0.55,-5.3792404280902355,1.3278389126062393
2320464,116,0,-0.5341911337375896,1.2935112714767456,0,8.169247183287569,3,-0.030175573425367475,0.0013529745483538136,2.6504529416561127,3,0.5,-4.986608718252324,1.320122754573822
2340468,117,0,-5.262257350206363,1.3975980281829834,0,4.660225777234407,3,-0.027113003190606833,0.0015232030127663165,2.5953608453273773,3,0.5,-5.164682296657695,1.324243038892746
2360472,118,0,-6.899814787626347,1.4368365406990051,0,11.937988736033706,2,-0.024743005051277578,0.004237825196469203,2.4159954488277435,3,0.45,-5.05608252172482,1.3314429938793182
2380476,119,1,-9.623343991518357,1.2863306999206543,0,5.905920847069229,1,-0.02486483589746058,0.004108366658329032,2.2316354513168335,3,0.45,-5.1981531212331085,1.3254688739776612
2400480,120,0,-4.96832151961338,1.4136351943016052,0,5.498282875057718,2,-0.02718914207071066,0.0013408656886895187,2.6791589856147766,3,0.45,-5.217657993197561,1.3318803995847701
2420484,121,1,-9.235911566973009,1.362917184829712,0,22.077665400972155,1,-0.027255847002379596,0.005177257000468671,2.1614343523979187,3,0.45,-5.239330674314611,1.3328258633613586
2440488,122,1,-8.61325557160378,1.4058483839035034,0,23.675223913103615,1,-0.024553490802645683,0.0044211541244294494,2.2541402876377106,3,0.45,-5.253141276216615,1.338328742980957
2460492,123,0,-3.1999701001644283,1.2844554781913757,0,12.562077786426965,3,-0.028915551956743002,0.002715265771257691,2.6145571768283844,3,0.4,-4.977677000308139,1.333519098162651
2480496,124,0,-2.978550641775178,1.3152393698692322,0,11.904192949223841,2,-0.02932827384211123,0.0021464324818225577,2.6116673350334167,3,0.35,-4.693588544011212,1.3320317894220353
2500500,125,0,-3.3105291535855854,1.2825936675071716,0,13.918928884235179,2,-0.029962799744680524,0.002221987902885303,2.552442193031311,3,0.3,-4.434708346557715,1.325922828912735
2520504,126,0,-0.5927870814801348,1.2751920819282532,0,12.13699155831727,3,-0.027198162162676454,0.001310076542722527,2.54538494348526,3,0.3,-4.436994674873454,1.327640563249588
2540508,127,1,-8.578061633348781,1.2940871715545654,0,11.575212054451587,1,-0.025068238959647715,0.002772996303974651,2.087867259979248,3,0.35,-4.88591657519353,1.3344661831855773
2560512,128,0,0.08827826571456743,1.2559051513671875,0,11.413902325033712,3,-0.026485725305974483,0.002459473136696033,2.3268283307552338,3,0.35,-4.857960317015777,1.3380949348211288
2580516,129,0,0.5407886693475463,1.196607232093811,0,17.832734060220336,3,-0.023558952612802386,0.0038272882520686835,1.9373350590467453,3,0.35,-4.8567060379744955,1.3304657906293869
2600520,130,0,0.17383562874793265,1.2122666239738464,0,27.309130576598612,3,-0.023801423143595457,0.0024213266879087314,2.14487025141716,3,0.3,-4.416830315446972,1.3276909351348878
2620524,131,0,-1.027537049531961,1.283492088317871,0,10.37297416937427,3,-0.02897887257859111,0.001157452083134558,2.484326720237732,3,0.3,-4.452946708560106,1.3235726565122605
